zone_id,week,zone_type,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred
Zone_10,47,Residential,15099,47,38.92,51.41,1.321,94.25,20.78,7,Light Rain,Moderate,0,2,1
Zone_11,47,Residential,9955,43,43.0,14.1,0.328,18.82,63.87,2,Normal,Good,0,0,0
Zone_12,47,Commercial_Downtown,8725,68,68.0,64.66,0.951,61.78,43.26,8,Normal,Good,0,2,1
Zone_13,47,Suburban_LowDensity,1361,75,75.0,0.0,0.0,8.82,63.6,4,Normal,Good,0,0,0
Zone_14,47,University_District,10551,99,99.0,42.83,0.433,21.02,62.72,2,Normal,Good,0,0,0
Zone_15,47,Residential,14863,86,86.0,51.5,0.599,27.41,59.45,4,Normal,Good,0,0,0
Zone_16,47,Highway_Junction,1963,84,69.55,12.65,0.182,10.5,59.06,2,Light Rain,Moderate,0,0,0
Zone_17,47,Residential,8064,48,48.0,13.92,0.29,14.26,63.63,6,Normal,Good,0,0,0
Zone_18,47,Industrial_Corridor,3295,90,90.0,9.41,0.105,5.66,62.4,2,Normal,Good,0,0,0
Zone_19,47,Industrial_Corridor,4136,81,81.0,8.66,0.107,7.85,62.68,3,Normal,Good,0,0,0
Zone_20,47,Commercial_Downtown,3700,73,60.44,20.17,0.334,14.53,56.16,3,Light Rain,Moderate,0,0,0
Zone_21,47,Residential,11645,74,74.0,35.19,0.476,24.51,55.7,2,Normal,Good,0,0,0
Zone_22,47,University_District,7570,76,76.0,30.88,0.406,19.59,61.71,6,Normal,Good,0,0,0
Zone_23,47,Suburban_LowDensity,2228,53,53.0,2.22,0.042,5.43,65.11,0,Normal,Good,0,0,0
Zone_24,47,Commercial_Downtown,8634,99,99.0,48.89,0.494,20.2,57.41,8,Normal,Good,0,0,0
Zone_25,47,Residential,10790,71,58.79,31.14,0.53,29.12,47.77,4,Light Rain,Moderate,0,0,0
Zone_26,47,University_District,7678,75,75.0,37.69,0.503,18.45,62.08,2,Normal,Good,0,0,0
Zone_27,47,Suburban_LowDensity,4357,81,81.0,15.68,0.194,9.47,62.9,3,Normal,Good,0,0,0
Zone_28,47,Highway_Junction,1845,83,83.0,13.12,0.158,9.08,60.31,4,Normal,Good,0,0,0
Zone_29,47,Residential,13450,94,94.0,34.84,0.371,13.2,62.44,2,Normal,Good,0,0,0
Zone_30,47,Highway_Junction,2448,66,66.0,7.61,0.115,7.82,65.18,5,Normal,Good,0,0,0
Zone_31,47,Commercial_Downtown,9364,45,45.0,28.22,0.627,28.59,57.59,3,Normal,Good,0,0,0
Zone_32,47,Commercial_Downtown,7248,81,81.0,41.79,0.516,29.4,56.81,4,Normal,Good,0,0,0
Zone_33,47,Commercial_Downtown,6945,63,63.0,34.44,0.547,21.16,61.9,3,Normal,Good,0,0,0
Zone_34,47,Industrial_Corridor,3320,51,51.0,20.31,0.398,17.0,59.14,3,Normal,Good,0,0,0
Zone_35,47,Residential,15280,95,95.0,55.82,0.588,31.69,57.7,3,Normal,Good,0,0,0
Zone_36,47,Residential,12737,62,62.0,48.46,0.782,49.79,52.94,2,Normal,Good,0,1,1
Zone_37,47,Residential,11474,92,92.0,42.01,0.457,19.41,60.31,2,Normal,Good,0,0,0
Zone_38,47,Commercial_Downtown,9035,94,94.0,58.11,0.618,30.92,56.32,7,Normal,Good,0,0,0
Zone_39,47,Industrial_Corridor,2566,44,44.0,13.84,0.315,10.54,64.17,1,Normal,Good,0,0,0
Zone_40,47,University_District,7930,55,55.0,42.6,0.775,41.21,57.83,5,Normal,Good,0,0,0
Zone_41,47,Highway_Junction,2549,42,34.78,4.76,0.137,8.15,58.09,4,Light Rain,Moderate,0,0,0
Zone_42,47,University_District,7369,58,58.0,44.14,0.761,45.37,49.75,7,Normal,Good,0,1,1
Zone_43,47,Commercial_Downtown,3988,78,78.0,20.19,0.259,15.38,61.82,4,Normal,Good,0,0,0
Zone_44,47,Suburban_LowDensity,3720,70,70.0,9.1,0.13,11.96,60.22,2,Normal,Good,0,0,0
Zone_45,47,Highway_Junction,2987,87,87.0,20.13,0.231,9.66,66.08,2,Normal,Good,0,0,0
Zone_46,47,University_District,8049,51,51.0,53.11,1.041,69.91,39.74,6,Normal,Good,0,1,1
Zone_47,47,University_District,8056,58,58.0,38.1,0.657,36.88,54.41,4,Normal,Good,0,2,1
Zone_48,47,Industrial_Corridor,3999,72,72.0,30.11,0.418,22.39,62.98,6,Normal,Good,0,0,0
Zone_49,47,University_District,11539,59,48.85,53.93,1.104,80.23,30.37,9,Light Rain,Moderate,0,3,1
Zone_50,47,University_District,11592,68,68.0,59.44,0.874,54.66,47.3,6,Normal,Good,0,0,0
Zone_01,48,Commercial_Downtown,8726,60,49.68,56.19,1.131,82.62,28.39,11,Light Rain,Moderate,0,1,1
Zone_02,48,Residential,12426,92,92.0,38.57,0.419,15.69,64.88,2,Normal,Good,0,0,0
Zone_03,48,University_District,7685,63,52.16,21.92,0.42,22.43,51.21,0,Light Rain,Moderate,0,0,0
Zone_04,48,Highway_Junction,2415,72,72.0,8.93,0.124,4.4,62.63,3,Normal,Good,0,0,0
Zone_05,48,Commercial_Downtown,8343,66,66.0,44.41,0.673,31.2,55.13,7,Normal,Good,0,3,1
Zone_06,48,University_District,8747,86,86.0,39.89,0.464,17.07,60.64,2,Normal,Good,0,0,0
Zone_07,48,University_District,7267,42,34.78,37.72,1.085,77.08,31.93,6,Light Rain,Moderate,0,1,1
Zone_08,48,Highway_Junction,2040,43,35.6,22.11,0.621,39.91,45.55,8,Light Rain,Moderate,0,2,1
Zone_09,48,Suburban_LowDensity,3241,92,92.0,18.98,0.206,9.23,61.3,3,Normal,Good,0,0,0
Zone_10,48,Residential,15099,47,47.0,51.96,1.106,73.36,39.5,10,Normal,Good,0,2,1
Zone_11,48,Residential,9955,43,35.6,17.17,0.482,23.27,50.27,2,Light Rain,Moderate,0,0,0
Zone_12,48,Commercial_Downtown,8725,68,68.0,60.98,0.897,52.32,48.99,12,Normal,Good,0,0,0
Zone_13,48,Suburban_LowDensity,1361,75,62.1,0.0,0.0,6.38,59.47,2,Light Rain,Moderate,0,0,0
Zone_14,48,University_District,10551,99,81.97,49.76,0.607,38.85,46.87,5,Light Rain,Moderate,0,0,0
Zone_15,48,Residential,14863,86,86.0,48.55,0.565,29.74,57.75,5,Normal,Good,0,0,0
Zone_16,48,Highway_Junction,1963,84,69.55,11.64,0.167,9.34,55.82,6,Light Rain,Moderate,0,0,0
Zone_17,48,Residential,8064,48,48.0,20.81,0.434,16.52,63.36,1,Normal,Good,0,0,0
Zone_18,48,Industrial_Corridor,3295,90,90.0,7.63,0.085,7.58,63.59,1,Normal,Good,0,0,0
Zone_19,48,Industrial_Corridor,4136,81,81.0,10.19,0.126,6.56,61.94,3,Normal,Good,0,0,0
Zone_20,48,Commercial_Downtown,3700,73,73.0,21.62,0.296,13.71,61.12,6,Normal,Good,0,0,0
Zone_21,48,Residential,11645,74,74.0,38.97,0.527,21.61,59.15,4,Normal,Good,0,0,0
Zone_22,48,University_District,7570,76,62.93,31.24,0.496,22.63,54.61,2,Light Rain,Moderate,0,0,0
Zone_23,48,Suburban_LowDensity,2228,53,53.0,0.44,0.008,5.35,61.16,2,Normal,Good,0,0,0
Zone_24,48,Commercial_Downtown,8634,99,99.0,55.0,0.556,29.83,59.17,6,Normal,Good,0,1,1
Zone_25,48,Residential,10790,71,71.0,35.24,0.496,20.84,61.16,6,Normal,Good,0,0,0
Zone_26,48,University_District,7678,75,75.0,42.94,0.573,28.57,57.0,3,Normal,Good,0,0,0
Zone_27,48,Suburban_LowDensity,4357,81,67.07,10.24,0.153,7.54,58.3,3,Light Rain,Moderate,0,0,0
Zone_28,48,Highway_Junction,1845,83,68.72,17.06,0.248,13.04,52.3,5,Light Rain,Moderate,0,0,0
Zone_29,48,Residential,13450,94,94.0,44.77,0.476,23.87,56.78,4,Normal,Good,0,2,1
Zone_30,48,Highway_Junction,2448,66,54.65,2.32,0.042,6.38,57.17,5,Light Rain,Moderate,0,0,0
Zone_31,48,Commercial_Downtown,9364,45,45.0,30.62,0.68,37.69,57.0,6,Normal,Good,0,1,1
Zone_32,48,Commercial_Downtown,7248,81,67.07,36.6,0.546,28.15,51.6,4,Light Rain,Moderate,0,0,0
Zone_33,48,Commercial_Downtown,6945,63,63.0,29.76,0.472,26.22,57.51,6,Normal,Good,0,0,0
Zone_34,48,Industrial_Corridor,3320,51,42.23,12.12,0.287,14.83,53.69,3,Light Rain,Moderate,0,0,0
Zone_35,48,Residential,15280,95,95.0,53.44,0.563,31.49,56.7,2,Normal,Good,0,0,0
Zone_36,48,Residential,12737,62,51.34,40.89,0.796,49.09,42.23,5,Light Rain,Moderate,0,1,1
Zone_37,48,Residential,11474,92,92.0,41.98,0.456,20.53,62.17,3,Normal,Good,0,0,0
Zone_38,48,Commercial_Downtown,9035,94,77.83,60.3,0.775,44.55,46.22,5,Light Rain,Moderate,0,0,0
Zone_39,48,Industrial_Corridor,2566,44,44.0,12.61,0.287,10.86,61.07,5,Normal,Good,0,0,0
Zone_40,48,University_District,7930,55,55.0,40.67,0.739,40.84,52.98,3,Normal,Good,0,0,0
Zone_41,48,Highway_Junction,2549,42,42.0,4.74,0.113,6.49,64.08,5,Normal,Good,0,0,0
Zone_42,48,University_District,7369,58,58.0,44.81,0.773,39.43,53.94,1,Normal,Good,0,0,0
Zone_43,48,Commercial_Downtown,3988,78,78.0,20.33,0.261,13.38,60.94,4,Normal,Good,0,0,0
Zone_44,48,Suburban_LowDensity,3720,70,70.0,2.33,0.033,8.5,61.68,4,Normal,Good,0,0,0
Zone_45,48,Highway_Junction,2987,87,87.0,20.24,0.233,10.54,64.71,6,Normal,Good,0,0,0
Zone_46,48,University_District,8049,51,51.0,55.78,1.094,73.18,39.67,9,Normal,Good,0,2,1
Zone_47,48,University_District,8056,58,58.0,33.53,0.578,27.84,60.92,2,Normal,Good,0,0,0
Zone_48,48,Industrial_Corridor,3999,72,59.62,25.52,0.428,22.65,53.7,3,Light Rain,Moderate,0,0,0
Zone_49,48,University_District,11539,59,48.85,58.39,1.195,81.74,29.18,4,Light Rain,Moderate,0,5,1
Zone_50,48,University_District,11592,68,68.0,56.29,0.828,51.2,50.56,7,Normal,Good,0,0,0
Zone_01,49,Commercial_Downtown,8726,60,60.0,54.86,0.914,57.59,46.16,7,Normal,Good,0,0,0
Zone_02,49,Residential,12426,92,92.0,42.98,0.467,18.09,60.32,0,Normal,Good,0,0,0
Zone_03,49,University_District,7685,63,63.0,21.47,0.341,14.45,63.52,9,Normal,Good,0,0,0
Zone_04,49,Highway_Junction,2415,72,59.62,8.88,0.149,6.91,60.22,4,Light Rain,Moderate,0,0,0
Zone_05,49,Commercial_Downtown,8343,66,66.0,46.85,0.71,42.21,52.22,8,Normal,Good,0,0,0
Zone_06,49,University_District,8747,86,86.0,46.43,0.54,28.25,56.83,3,Normal,Good,0,1,1
Zone_07,49,University_District,7267,42,42.0,37.75,0.899,55.16,51.21,5,Normal,Good,0,3,1
Zone_08,49,Highway_Junction,2040,43,35.6,23.4,0.657,35.73,45.01,5,Light Rain,Moderate,0,0,0
Zone_09,49,Suburban_LowDensity,3241,92,76.18,23.55,0.309,12.36,56.8,1,Light Rain,Moderate,0,0,0
Zone_10,49,Residential,15099,47,38.92,57.73,1.483,98.88,18.52,14,Light Rain,Moderate,0,2,1
Zone_11,49,Residential,9955,43,43.0,22.9,0.533,22.65,57.62,3,Normal,Good,0,0,0
Zone_12,49,Commercial_Downtown,8725,68,56.3,68.03,1.208,82.97,31.3,8,Light Rain,Moderate,0,0,0
Zone_13,49,Suburban_LowDensity,1361,75,75.0,0.0,0.0,5.17,63.99,0,Normal,Good,0,0,0
Zone_14,49,University_District,10551,99,99.0,49.13,0.496,22.55,64.3,4,Normal,Good,0,0,0
Zone_15,49,Residential,14863,86,86.0,41.84,0.487,23.41,59.36,4,Normal,Good,0,0,0
Zone_16,49,Highway_Junction,1963,84,84.0,17.86,0.213,8.21,62.01,2,Normal,Good,0,0,0
Zone_17,49,Residential,8064,48,39.74,7.93,0.2,16.07,52.4,1,Light Rain,Moderate,0,0,0
Zone_18,49,Industrial_Corridor,3295,90,90.0,9.41,0.105,4.44,63.89,1,Normal,Good,0,0,0
Zone_19,49,Industrial_Corridor,4136,81,81.0,9.56,0.118,4.37,64.64,0,Normal,Good,0,0,0
Zone_20,49,Commercial_Downtown,3700,73,60.44,22.87,0.378,17.6,51.91,5,Light Rain,Moderate,0,0,0
Zone_21,49,Residential,11645,74,74.0,41.97,0.567,26.15,61.35,8,Normal,Good,0,0,0
Zone_22,49,University_District,7570,76,76.0,32.64,0.429,19.49,62.08,2,Normal,Good,0,0,0
Zone_23,49,Suburban_LowDensity,2228,53,43.88,0.0,0.0,0.06,54.37,2,Light Rain,Moderate,0,0,0
Zone_24,49,Commercial_Downtown,8634,99,99.0,49.95,0.505,23.49,59.1,1,Normal,Good,0,1,1
Zone_25,49,Residential,10790,71,58.79,34.9,0.594,35.4,49.05,7,Light Rain,Moderate,0,1,1
Zone_26,49,University_District,7678,75,62.1,40.1,0.646,38.82,45.5,10,Light Rain,Moderate,0,0,0
Zone_27,49,Suburban_LowDensity,4357,81,81.0,20.43,0.252,12.06,63.49,0,Normal,Good,0,0,0
Zone_28,49,Highway_Junction,1845,83,68.72,22.35,0.325,12.23,57.29,2,Light Rain,Moderate,0,0,0
Zone_29,49,Residential,13450,94,94.0,43.48,0.463,22.67,61.6,2,Normal,Good,0,0,0
Zone_30,49,Highway_Junction,2448,66,66.0,4.16,0.063,9.58,65.47,8,Normal,Good,0,0,0
Zone_31,49,Commercial_Downtown,9364,45,45.0,32.98,0.733,42.24,54.06,7,Normal,Good,0,0,0
Zone_32,49,Commercial_Downtown,7248,81,81.0,43.5,0.537,26.0,59.8,5,Normal,Good,0,0,0
Zone_33,49,Commercial_Downtown,6945,63,63.0,34.51,0.548,30.87,59.89,3,Normal,Good,0,0,0
Zone_34,49,Industrial_Corridor,3320,51,42.23,1.66,0.039,1.54,57.02,0,Light Rain,Moderate,0,0,0
Zone_35,49,Residential,15280,95,95.0,47.06,0.495,21.28,59.7,6,Normal,Good,0,0,0
Zone_36,49,Residential,12737,62,51.34,48.4,0.943,62.7,36.52,7,Light Rain,Moderate,0,2,1
Zone_37,49,Residential,11474,92,92.0,44.35,0.482,22.26,58.98,2,Normal,Good,0,1,1
Zone_38,49,Commercial_Downtown,9035,94,94.0,60.14,0.64,34.45,59.19,9,Normal,Good,0,0,0
Zone_39,49,Industrial_Corridor,2566,44,44.0,10.42,0.237,8.13,63.85,0,Normal,Good,0,0,0
Zone_40,49,University_District,7930,55,55.0,37.65,0.685,35.64,56.51,5,Normal,Good,0,2,1
Zone_41,49,Highway_Junction,2549,42,42.0,4.54,0.108,6.15,61.8,8,Normal,Good,0,0,0
Zone_42,49,University_District,7369,58,58.0,44.87,0.774,42.31,53.1,6,Normal,Good,0,1,1
Zone_43,49,Commercial_Downtown,3988,78,78.0,20.29,0.26,13.22,63.51,6,Normal,Good,0,0,0
Zone_44,49,Suburban_LowDensity,3720,70,70.0,9.97,0.142,6.1,64.25,2,Normal,Good,0,0,0
Zone_45,49,Highway_Junction,2987,87,87.0,20.4,0.234,15.09,60.31,5,Normal,Good,0,0,0
Zone_46,49,University_District,8049,51,51.0,57.09,1.119,73.01,38.69,8,Normal,Good,0,1,1
Zone_47,49,University_District,8056,58,58.0,30.83,0.532,27.03,56.29,1,Normal,Good,0,0,0
Zone_48,49,Industrial_Corridor,3999,72,72.0,25.28,0.351,14.64,61.89,4,Normal,Good,0,0,0
Zone_49,49,University_District,11539,59,48.85,58.16,1.191,90.12,25.76,14,Light Rain,Moderate,0,3,1
Zone_50,49,University_District,11592,68,56.3,55.29,0.982,72.24,31.86,9,Light Rain,Moderate,0,3,1
Zone_01,50,Commercial_Downtown,8726,60,49.68,49.68,1.0,71.26,30.22,11,Light Rain,Moderate,0,0,0
Zone_02,50,Residential,12426,92,92.0,44.75,0.486,19.76,59.81,2,Normal,Good,0,0,0
Zone_03,50,University_District,7685,63,63.0,14.75,0.234,12.65,65.67,3,Normal,Good,0,0,0
Zone_04,50,Highway_Junction,2415,72,72.0,12.5,0.174,10.2,64.95,2,Normal,Good,0,0,0
Zone_05,50,Commercial_Downtown,8343,66,54.65,54.45,0.996,72.24,35.08,13,Light Rain,Moderate,0,2,1
Zone_06,50,University_District,8747,86,86.0,41.18,0.479,19.22,61.61,0,Normal,Good,0,0,0
Zone_07,50,University_District,7267,42,34.78,26.66,0.767,49.65,42.1,5,Light Rain,Moderate,0,0,0
Zone_08,50,Highway_Junction,2040,43,35.6,16.1,0.452,21.21,50.61,5,Light Rain,Moderate,0,1,1
Zone_09,50,Suburban_LowDensity,3241,92,92.0,23.68,0.257,10.19,63.57,2,Normal,Good,0,0,0
Zone_10,50,Residential,15099,47,38.92,53.12,1.365,89.07,24.09,6,Light Rain,Moderate,0,2,1
Zone_11,50,Residential,9955,43,43.0,25.59,0.595,26.17,60.03,2,Normal,Good,0,0,0
Zone_12,50,Commercial_Downtown,8725,68,56.3,60.93,1.082,75.99,28.18,7,Light Rain,Moderate,0,0,0
Zone_13,50,Suburban_LowDensity,1361,75,75.0,0.0,0.0,0.07,64.13,2,Normal,Good,0,0,0
Zone_14,50,University_District,10551,99,99.0,48.41,0.489,22.32,58.27,2,Normal,Good,0,0,0
Zone_15,50,Residential,14863,86,86.0,53.84,0.626,34.08,57.27,3,Normal,Good,0,0,0
Zone_16,50,Highway_Junction,1963,84,84.0,10.67,0.127,5.88,62.73,6,Normal,Good,0,0,0
Zone_17,50,Residential,8064,48,48.0,7.74,0.161,9.09,61.97,3,Normal,Good,0,0,0
Zone_18,50,Industrial_Corridor,3295,90,74.52,9.54,0.128,9.26,56.41,5,Light Rain,Moderate,0,0,0
Zone_19,50,Industrial_Corridor,4136,81,67.07,8.05,0.12,7.76,59.19,2,Light Rain,Moderate,0,0,0
Zone_20,50,Commercial_Downtown,3700,73,60.44,19.44,0.322,16.25,52.47,4,Light Rain,Moderate,0,0,0
Zone_21,50,Residential,11645,74,74.0,36.29,0.49,27.46,56.86,3,Normal,Good,0,0,0
Zone_22,50,University_District,7570,76,76.0,30.09,0.396,17.24,62.21,0,Normal,Good,0,0,0
Zone_23,50,Suburban_LowDensity,2228,53,43.88,0.0,0.0,0.81,52.61,0,Light Rain,Moderate,0,0,0
Zone_24,50,Commercial_Downtown,8634,99,81.97,56.72,0.692,45.39,42.43,7,Light Rain,Moderate,0,1,1
Zone_25,50,Residential,10790,71,71.0,39.25,0.553,23.21,58.18,4,Normal,Good,0,0,0
Zone_26,50,University_District,7678,75,62.1,38.22,0.615,34.95,45.41,3,Light Rain,Moderate,0,0,0
Zone_27,50,Suburban_LowDensity,4357,81,67.07,25.55,0.381,15.8,49.16,2,Light Rain,Moderate,0,0,0
Zone_28,50,Highway_Junction,1845,83,83.0,16.56,0.2,11.43,60.87,2,Normal,Good,0,0,0
Zone_29,50,Residential,13450,94,94.0,39.54,0.421,19.8,59.6,3,Normal,Good,0,0,0
Zone_30,50,Highway_Junction,2448,66,66.0,10.07,0.153,12.29,65.17,3,Normal,Good,0,0,0
Zone_31,50,Commercial_Downtown,9364,45,45.0,29.23,0.65,31.05,56.83,6,Normal,Good,0,0,0
Zone_32,50,Commercial_Downtown,7248,81,81.0,43.07,0.532,24.35,61.32,4,Normal,Good,0,0,0
Zone_33,50,Commercial_Downtown,6945,63,63.0,31.24,0.496,25.96,57.12,6,Normal,Good,0,0,0
Zone_34,50,Industrial_Corridor,3320,51,51.0,1.5,0.029,9.98,62.57,1,Normal,Good,0,0,0
Zone_35,50,Residential,15280,95,95.0,56.57,0.595,29.97,56.95,6,Normal,Good,0,0,0
Zone_36,50,Residential,12737,62,51.34,53.04,1.033,72.67,30.72,3,Light Rain,Moderate,0,3,1
Zone_37,50,Residential,11474,92,92.0,46.35,0.504,26.02,60.79,6,Normal,Good,0,0,0
Zone_38,50,Commercial_Downtown,9035,94,77.83,59.85,0.769,49.65,40.29,7,Light Rain,Moderate,0,0,0
Zone_39,50,Industrial_Corridor,2566,44,36.43,9.59,0.263,15.03,54.42,2,Light Rain,Moderate,0,0,0
Zone_40,50,University_District,7930,55,45.54,45.32,0.995,70.74,30.26,8,Light Rain,Moderate,0,0,0
Zone_41,50,Highway_Junction,2549,42,42.0,1.54,0.037,1.98,63.99,4,Normal,Good,0,0,0
Zone_42,50,University_District,7369,58,48.02,44.18,0.92,65.95,39.15,7,Light Rain,Moderate,0,0,0
Zone_43,50,Commercial_Downtown,3988,78,64.58,17.81,0.276,15.43,54.86,3,Light Rain,Moderate,0,0,0
Zone_44,50,Suburban_LowDensity,3720,70,70.0,3.23,0.046,2.25,63.44,3,Normal,Good,0,0,0
Zone_45,50,Highway_Junction,2987,87,72.04,23.53,0.327,17.72,53.68,4,Light Rain,Moderate,0,0,0
Zone_46,50,University_District,8049,51,42.23,58.72,1.39,100.0,20.35,9,Light Rain,Moderate,0,2,1
Zone_47,50,University_District,8056,58,48.02,28.72,0.598,36.66,49.56,3,Light Rain,Moderate,0,0,0
Zone_48,50,Industrial_Corridor,3999,72,59.62,18.08,0.303,16.72,52.89,3,Light Rain,Moderate,0,0,0
Zone_49,50,University_District,11539,59,59.0,50.19,0.851,45.96,51.36,4,Normal,Good,0,1,1
Zone_50,50,University_District,11592,68,68.0,58.95,0.867,54.45,47.46,4,Normal,Good,0,0,0
Zone_01,51,Commercial_Downtown,8726,60,60.0,48.22,0.804,45.69,53.59,6,Normal,Good,0,0,0
Zone_02,51,Residential,12426,92,92.0,44.45,0.483,24.98,59.88,1,Normal,Good,0,0,0
Zone_03,51,University_District,7685,63,52.16,19.16,0.367,17.42,54.95,4,Light Rain,Moderate,0,2,1
Zone_04,51,Highway_Junction,2415,72,72.0,16.29,0.226,8.09,63.85,7,Normal,Good,0,0,0
Zone_05,51,Commercial_Downtown,8343,66,66.0,60.9,0.923,55.24,45.52,8,Normal,Good,0,2,1
Zone_06,51,University_District,8747,86,86.0,35.11,0.408,14.68,58.59,2,Normal,Good,0,0,0
Zone_07,51,University_District,7267,42,42.0,27.83,0.663,35.58,55.75,8,Normal,Good,0,2,1
Zone_08,51,Highway_Junction,2040,43,35.6,24.16,0.679,38.67,49.27,4,Light Rain,Moderate,0,0,0
Zone_09,51,Suburban_LowDensity,3241,92,76.18,22.86,0.3,17.47,50.98,3,Light Rain,Moderate,0,0,0
Zone_10,51,Residential,15099,47,47.0,47.08,1.002,66.04,43.28,6,Normal,Good,0,0,0
Zone_11,51,Residential,9955,43,43.0,32.77,0.762,41.01,53.89,6,Normal,Good,0,0,0
Zone_12,51,Commercial_Downtown,8725,68,68.0,65.2,0.959,58.25,43.5,6,Normal,Good,0,0,0
Zone_13,51,Suburban_LowDensity,1361,75,75.0,0.0,0.0,4.25,65.89,3,Normal,Good,0,0,0
Zone_14,51,University_District,10551,99,99.0,50.73,0.512,25.62,55.23,0,Normal,Good,0,1,1
Zone_15,51,Residential,14863,86,86.0,40.11,0.466,15.71,61.95,4,Normal,Good,0,2,1
Zone_16,51,Highway_Junction,1963,84,84.0,5.37,0.064,9.97,60.98,3,Normal,Good,0,0,0
Zone_17,51,Residential,8064,48,39.74,9.24,0.233,9.83,57.19,2,Light Rain,Moderate,0,0,0
Zone_18,51,Industrial_Corridor,3295,90,74.52,10.33,0.139,4.99,54.46,4,Light Rain,Moderate,0,0,0
Zone_19,51,Industrial_Corridor,4136,81,81.0,2.8,0.035,5.82,65.49,1,Normal,Good,0,0,0
Zone_20,51,Commercial_Downtown,3700,73,60.44,20.58,0.341,21.24,50.96,3,Light Rain,Moderate,0,1,1
Zone_21,51,Residential,11645,74,61.27,32.05,0.523,28.18,51.06,6,Light Rain,Moderate,0,2,1
Zone_22,51,University_District,7570,76,76.0,27.91,0.367,19.89,61.4,1,Normal,Good,0,0,0
Zone_23,51,Suburban_LowDensity,2228,53,53.0,0.0,0.0,4.02,65.58,2,Normal,Good,0,0,0
Zone_24,51,Commercial_Downtown,8634,99,99.0,55.57,0.561,27.11,60.53,4,Normal,Good,0,1,1
Zone_25,51,Residential,10790,71,71.0,40.18,0.566,25.95,57.71,1,Normal,Good,0,0,0
Zone_26,51,University_District,7678,75,62.1,29.64,0.477,22.56,47.68,5,Light Rain,Moderate,0,0,0
Zone_27,51,Suburban_LowDensity,4357,81,67.07,16.51,0.246,12.15,54.07,3,Light Rain,Moderate,0,0,0
Zone_28,51,Highway_Junction,1845,83,83.0,27.14,0.327,17.43,59.86,3,Normal,Good,0,0,0
Zone_29,51,Residential,13450,94,94.0,44.69,0.475,20.36,62.21,7,Normal,Good,0,0,0
Zone_30,51,Highway_Junction,2448,66,66.0,10.94,0.166,7.75,65.85,6,Normal,Good,0,0,0
Zone_31,51,Commercial_Downtown,9364,45,37.26,38.01,1.02,71.76,33.77,7,Light Rain,Moderate,0,0,0
Zone_32,51,Commercial_Downtown,7248,81,81.0,47.49,0.586,29.23,62.71,6,Normal,Good,0,0,0
Zone_33,51,Commercial_Downtown,6945,63,52.16,33.78,0.648,35.03,50.57,13,Light Rain,Moderate,0,0,0
Zone_34,51,Industrial_Corridor,3320,51,42.23,5.4,0.128,8.05,57.09,2,Light Rain,Moderate,0,0,0
Zone_35,51,Residential,15280,95,95.0,60.36,0.635,32.91,54.99,4,Normal,Good,0,1,1
Zone_36,51,Residential,12737,62,62.0,46.19,0.745,43.72,52.36,5,Normal,Good,0,0,0
Zone_37,51,Residential,11474,92,92.0,40.33,0.438,17.92,59.37,3,Normal,Good,0,0,0
Zone_38,51,Commercial_Downtown,9035,94,77.83,54.99,0.707,41.35,42.0,3,Light Rain,Moderate,0,0,0
Zone_39,51,Industrial_Corridor,2566,44,44.0,6.83,0.155,8.05,63.53,0,Normal,Good,0,0,0
Zone_40,51,University_District,7930,55,45.54,48.33,1.061,74.86,30.47,3,Light Rain,Moderate,0,1,1
Zone_41,51,Highway_Junction,2549,42,34.78,5.42,0.156,5.41,55.36,2,Light Rain,Moderate,0,0,0
Zone_42,51,University_District,7369,58,48.02,33.13,0.69,39.65,43.92,4,Light Rain,Moderate,0,0,0
Zone_43,51,Commercial_Downtown,3988,78,64.58,13.99,0.217,10.34,55.78,7,Light Rain,Moderate,0,0,0
Zone_44,51,Suburban_LowDensity,3720,70,70.0,11.25,0.161,6.01,64.58,1,Normal,Good,0,0,0
Zone_45,51,Highway_Junction,2987,87,87.0,17.2,0.198,15.94,64.53,2,Normal,Good,0,0,0
Zone_46,51,University_District,8049,51,51.0,54.58,1.07,69.15,37.11,10,Normal,Good,0,1,1
Zone_47,51,University_District,8056,58,48.02,31.93,0.665,36.1,47.53,1,Light Rain,Moderate,0,0,0
Zone_48,51,Industrial_Corridor,3999,72,59.62,6.46,0.108,4.38,56.2,2,Light Rain,Moderate,0,1,1
Zone_49,51,University_District,11539,59,48.85,47.63,0.975,65.98,33.7,6,Light Rain,Moderate,0,0,0
Zone_50,51,University_District,11592,68,68.0,65.85,0.968,58.59,42.58,7,Normal,Good,0,0,0
Zone_01,52,Commercial_Downtown,8726,60,60.0,40.25,0.671,36.03,57.62,6,Normal,Good,0,0,0
Zone_02,52,Residential,12426,92,76.18,43.26,0.568,29.78,49.06,3,Light Rain,Moderate,0,0,0
Zone_03,52,University_District,7685,63,63.0,24.04,0.382,16.05,58.69,1,Normal,Good,0,0,0
Zone_04,52,Highway_Junction,2415,72,72.0,18.01,0.25,11.53,62.47,5,Normal,Good,0,0,0
Zone_05,52,Commercial_Downtown,8343,66,66.0,64.2,0.973,61.77,44.55,7,Normal,Good,0,0,0
