zone_id,week,zone_type,temporal_profile,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred,previous_week_vehicle_density,previous_week_congestion,previous_week_average_speed,previous_week_red_light_violations,previous_week_incident_count,previous_week_incident_occurred,previous_week_traffic_pressure,rolling_4_week_avg_vehicle_density,rolling_4_week_avg_congestion,rolling_4_week_avg_speed,rolling_4_week_avg_violations,rolling_4_week_incident_count,rolling_4_week_incident_rate,rolling_4_week_avg_traffic_pressure,vehicle_density_change,congestion_change,speed_change,violations_change,traffic_pressure_change,incident_count_change,vehicle_density_pct_change,congestion_pct_change,speed_pct_change,vehicle_population_ratio,congestion_trend_4w,vehicle_density_trend_4w,speed_trend_4w,incident_trend_4w
Zone_41,24,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,24.24,0.577,25.15,57.29,4,Normal,Good,0,0,0,17.87,17.11,58.72,6.0,1.0,1.0,0.425,18.67,19.3,60.31,3.75,1.0,0.25,0.444,6.37,8.04,-1.43,-2.0,0.152,1.0,35.65,46.99,-2.44,9.51,0.116,0.187,-1.579,0.3
Zone_41,25,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,24.07,0.573,25.92,57.63,7,Normal,Good,0,0,0,24.24,25.15,57.29,4.0,0.0,0.0,0.577,19.95,20.35,59.07,3.25,1.0,0.25,0.475,-0.17,0.77,0.34,3.0,-0.004,-1.0,-0.7,3.06,0.59,9.443,2.685,2.08,-1.523,0.1
Zone_41,26,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,14.12,0.336,16.03,62.87,2,Normal,Good,0,0,0,24.07,25.92,57.63,7.0,0.0,0.0,0.573,21.96,23.51,57.79,4.75,1.0,0.25,0.522,-9.95,-9.89,5.24,-5.0,-0.237,0.0,-41.34,-38.16,9.09,5.539,0.819,1.366,-0.107,-0.1
Zone_41,27,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,14.43,0.344,17.41,60.87,5,Normal,Good,0,0,0,14.12,16.03,62.87,2.0,0.0,0.0,0.336,20.08,21.05,59.13,4.75,1.0,0.25,0.478,0.31,1.38,-2.0,3.0,0.008,0.0,2.2,8.61,-3.18,5.661,-0.247,-1.142,1.279,-0.3
Zone_41,28,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,14.01,0.334,12.96,64.74,4,Normal,Good,0,0,0,14.43,17.41,60.87,5.0,0.0,0.0,0.344,19.22,21.13,59.66,4.5,0.0,0.0,0.457,-0.42,-4.45,3.87,-1.0,-0.01,0.0,-2.91,-25.56,6.36,5.496,-3.311,-3.938,1.598,0.0
Zone_41,29,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,14.72,0.35,17.46,62.86,6,Normal,Good,0,0,0,14.01,12.96,64.74,4.0,0.0,0.0,0.334,16.66,18.08,61.53,4.5,0.0,0.0,0.397,0.71,4.5,-1.88,2.0,0.016,0.0,5.07,34.72,-2.9,5.775,-3.75,-2.987,1.933,0.0
Zone_41,30,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,18.95,0.451,17.72,63.54,4,Normal,Good,0,0,0,14.72,17.46,62.86,6.0,0.0,0.0,0.35,14.32,15.96,62.83,4.25,0.0,0.0,0.341,4.23,0.26,0.68,-2.0,0.101,0.0,28.74,1.49,1.08,7.434,-0.016,0.138,0.384,0.0
Zone_41,31,Highway_Junction,GRADUAL_DETERIORATION,2549,42,24.57,19.05,0.775,55.24,26.36,9,Heavy Rain,Poor,0,0,0,18.95,17.72,63.54,4.0,0.0,0.0,0.451,15.53,16.39,63.0,4.75,0.0,0.0,0.37,0.1,37.52,-37.18,5.0,0.324,0.0,0.53,211.74,-58.51,7.474,0.543,1.427,0.613,0.0
Zone_41,32,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,16.54,0.394,15.71,63.31,6,Normal,Good,0,0,0,19.05,55.24,26.36,9.0,0.0,0.0,0.775,16.68,25.85,54.37,5.75,0.0,0.0,0.478,-2.51,-39.53,36.95,-3.0,-0.381,0.0,-13.18,-71.56,140.17,6.489,12.71,1.935,-11.446,0.0
Zone_41,33,Highway_Junction,GRADUAL_DETERIORATION,2549,42,24.57,20.68,0.842,62.9,22.17,6,Heavy Rain,Poor,0,4,1,16.54,15.71,63.31,6.0,0.0,0.0,0.394,17.32,26.53,54.02,6.25,0.0,0.0,0.493,4.14,47.19,-41.14,0.0,0.448,0.0,25.03,300.38,-64.98,8.113,3.227,0.556,-3.583,0.0
Zone_41,34,Highway_Junction,GRADUAL_DETERIORATION,2549,42,34.78,17.89,0.514,29.72,49.68,4,Light Rain,Moderate,0,0,0,20.68,62.9,22.17,6.0,4.0,1.0,0.842,18.8,37.89,43.84,6.25,4.0,0.25,0.615,-2.79,-33.18,27.51,-2.0,-0.328,4.0,-13.49,-52.75,124.09,7.018,9.601,0.268,-8.716,0.3
Zone_41,35,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,14.31,0.341,10.05,62.22,2,Normal,Good,0,0,0,17.89,29.72,49.68,4.0,0.0,0.0,0.514,18.54,40.89,40.38,6.25,4.0,0.25,0.631,-3.58,-19.67,12.54,-2.0,-0.173,-4.0,-20.01,-66.18,25.24,5.614,-2.937,0.066,2.882,0.1
Zone_41,36,Highway_Junction,GRADUAL_DETERIORATION,2549,42,24.57,20.02,0.815,61.38,22.73,11,Heavy Rain,Poor,0,2,1,14.31,10.05,62.22,2.0,0.0,0.0,0.341,17.36,29.6,49.34,4.5,4.0,0.25,0.523,5.71,51.33,-39.49,9.0,0.474,0.0,39.9,510.74,-63.47,7.854,-5.016,-0.948,2.424,-0.1
Zone_41,37,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,22.4,0.533,26.68,59.25,9,Normal,Good,0,0,0,20.02,61.38,22.73,11.0,2.0,1.0,0.815,18.23,41.01,39.2,5.75,6.0,0.5,0.628,2.38,-34.7,36.52,-2.0,-0.282,2.0,11.89,-56.53,160.67,8.788,-2.423,-0.556,1.422,0.0
Zone_41,38,Highway_Junction,GRADUAL_DETERIORATION,2549,42,33.6,36.63,1.09,70.19,43.71,13,Normal,Good,1,0,0,22.4,26.68,59.25,9.0,0.0,0.0,0.533,18.66,31.96,48.47,6.5,2.0,0.25,0.551,14.23,43.51,-15.54,4.0,0.557,-2.0,63.53,163.08,-26.23,14.37,4.221,1.924,-1.078,0.1
Zone_41,39,Highway_Junction,GRADUAL_DETERIORATION,2549,42,33.6,45.89,1.366,84.94,35.72,13,Normal,Good,1,0,0,36.63,70.19,43.71,13.0,0.0,0.0,1.09,23.34,42.08,46.98,8.75,2.0,0.25,0.695,9.26,14.75,-7.99,0.0,0.276,0.0,25.28,21.01,-18.28,18.003,14.572,6.934,-1.901,-0.1
Zone_41,40,Highway_Junction,GRADUAL_DETERIORATION,2549,42,33.6,45.94,1.367,87.75,31.44,12,Normal,Good,1,2,1,45.89,84.94,35.72,13.0,0.0,0.0,1.366,31.24,60.8,40.35,11.5,2.0,0.25,0.951,0.05,2.81,-4.28,-1.0,0.001,0.0,0.11,3.31,-11.98,18.023,11.419,9.184,2.343,-0.3
Zone_41,41,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,37.5,0.893,54.05,49.4,4,Normal,Good,0,0,0,45.94,87.75,31.44,12.0,2.0,1.0,1.367,37.71,67.39,42.53,11.75,2.0,0.25,1.089,-8.44,-33.7,17.96,-8.0,-0.474,2.0,-18.37,-38.4,57.12,14.712,19.796,7.988,-9.142,0.3
Zone_41,42,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,39.42,0.939,55.27,48.88,8,Normal,Good,0,0,0,37.5,54.05,49.4,4.0,0.0,0.0,0.893,41.49,74.23,40.07,10.5,2.0,0.25,1.179,1.92,1.22,-0.52,4.0,0.046,-2.0,5.12,2.26,-1.05,15.465,-4.561,0.266,1.279,0.1
Zone_41,43,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,29.32,0.698,34.68,55.29,5,Normal,Good,0,0,0,39.42,55.27,48.88,8.0,0.0,0.0,0.939,42.19,70.5,41.36,9.25,2.0,0.25,1.141,-10.1,-20.59,6.41,-3.0,-0.241,0.0,-25.62,-37.25,13.11,11.503,-12.271,-2.785,5.744,-0.1
Zone_41,44,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,31.35,0.746,42.14,49.95,5,Normal,Good,0,3,1,29.32,34.68,55.29,5.0,0.0,0.0,0.698,38.04,57.94,46.25,7.25,2.0,0.25,0.974,2.03,7.46,-5.34,0.0,0.048,0.0,6.92,21.51,-9.66,12.299,-15.799,-4.794,7.103,-0.3
Zone_41,45,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,36.9,0.879,52.66,47.95,9,Normal,Good,0,0,0,31.35,42.14,49.95,5.0,3.0,1.0,0.746,34.4,46.54,50.88,5.5,3.0,0.25,0.819,5.55,10.52,-2.0,4.0,0.133,3.0,17.7,24.96,-4.0,14.476,-5.632,-2.855,0.806,0.3
Zone_41,46,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,29.22,0.696,37.12,58.97,10,Normal,Good,0,0,0,36.9,52.66,47.95,9.0,0.0,0.0,0.879,34.25,46.19,50.52,6.75,3.0,0.25,0.816,-7.68,-15.54,11.02,1.0,-0.183,-3.0,-20.81,-29.51,22.98,11.463,-0.037,-0.553,-0.813,0.1
Zone_41,47,Highway_Junction,GRADUAL_DETERIORATION,2549,42,34.78,26.46,0.761,51.6,41.09,16,Light Rain,Moderate,0,1,1,29.22,37.12,58.97,10.0,0.0,0.0,0.696,31.7,41.65,53.04,7.25,3.0,0.25,0.755,-2.76,14.48,-17.88,6.0,0.065,0.0,-9.45,39.01,-30.32,10.381,1.784,0.525,0.904,-0.1
Zone_41,48,Highway_Junction,GRADUAL_DETERIORATION,2549,42,34.78,28.34,0.815,50.47,39.77,7,Light Rain,Moderate,0,0,0,26.46,51.6,41.09,16.0,1.0,1.0,0.761,30.98,45.88,49.49,10.0,4.0,0.5,0.771,1.88,-1.13,-1.32,-9.0,0.054,1.0,7.11,-2.19,-3.21,11.118,1.284,-2.235,-1.556,0.0
Zone_41,49,Highway_Junction,GRADUAL_DETERIORATION,2549,42,34.78,27.86,0.801,51.16,42.91,6,Light Rain,Moderate,0,2,1,28.34,50.47,39.77,7.0,0.0,0.0,0.815,30.23,47.96,46.94,10.5,1.0,0.25,0.788,-0.48,0.69,3.14,-1.0,-0.014,-1.0,-1.69,1.37,7.9,10.93,0.791,-2.844,-4.242,0.1
Zone_41,50,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,26.14,0.622,28.67,58.92,7,Normal,Good,0,0,0,27.86,51.16,42.91,6.0,2.0,1.0,0.801,27.97,47.59,45.68,9.75,3.0,0.5,0.768,-1.72,-22.49,16.01,1.0,-0.179,2.0,-6.17,-43.96,37.31,10.255,4.099,-0.22,-4.95,0.2
Zone_41,51,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,24.99,0.595,29.16,55.39,8,Normal,Good,0,3,1,26.14,28.67,58.92,7.0,0.0,0.0,0.622,27.2,45.48,45.67,9.0,3.0,0.5,0.75,-1.15,0.49,-3.53,1.0,-0.027,-2.0,-4.4,1.71,-5.99,9.804,-6.81,-0.144,5.663,-0.2
Zone_41,52,Highway_Junction,GRADUAL_DETERIORATION,2549,42,34.78,23.96,0.689,37.46,44.94,4,Light Rain,Moderate,0,0,0,24.99,29.16,55.39,8.0,3.0,1.0,0.595,26.83,39.86,49.25,7.0,5.0,0.5,0.708,-1.03,8.3,-10.45,-4.0,0.094,3.0,-4.12,28.46,-18.87,9.4,-8.642,-1.177,6.287,0.2
Zone_42,1,University_District,PERIODIC_SPIKE,7369,58,58.0,28.83,0.497,23.8,59.4,4,Normal,Good,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3.912,,,,
Zone_42,2,University_District,PERIODIC_SPIKE,7369,58,48.02,24.4,0.508,29.68,48.75,2,Light Rain,Moderate,0,0,0,28.83,23.8,59.4,4.0,0.0,0.0,0.497,,,,,,,,-4.43,5.88,-10.65,-2.0,0.011,,-15.37,24.71,-17.93,3.311,,,,
Zone_42,3,University_District,PERIODIC_SPIKE,7369,58,48.02,36.81,0.767,47.26,42.63,6,Light Rain,Moderate,0,0,0,24.4,29.68,48.75,2.0,0.0,0.0,0.508,,,,,,,,12.41,17.58,-6.12,4.0,0.259,0.0,50.86,59.23,-12.55,4.995,,,,
Zone_42,4,University_District,PERIODIC_SPIKE,7369,58,58.0,35.55,0.613,31.24,55.99,4,Normal,Good,0,0,0,36.81,47.26,42.63,6.0,0.0,0.0,0.767,,,,,,,,-1.26,-16.02,13.36,-2.0,-0.154,0.0,-3.42,-33.9,31.34,4.824,,,,
Zone_42,5,University_District,PERIODIC_SPIKE,7369,58,52.2,34.17,0.655,34.86,55.35,9,Normal,Good,1,0,0,35.55,31.24,55.99,4.0,0.0,0.0,0.613,31.4,32.99,51.69,4.0,0.0,0.0,0.596,-1.38,3.62,-0.64,5.0,0.042,0.0,-3.88,11.59,-1.14,4.637,3.99,3.257,-1.635,0.0
Zone_42,6,University_District,PERIODIC_SPIKE,7369,58,48.02,40.46,0.843,51.71,41.08,7,Light Rain,Moderate,0,0,0,34.17,34.86,55.35,9.0,0.0,0.0,0.655,32.73,35.76,50.68,5.25,0.0,0.0,0.636,6.29,16.85,-14.27,-2.0,0.188,0.0,18.41,48.34,-25.78,5.491,-0.048,2.805,3.316,0.0
Zone_42,7,University_District,PERIODIC_SPIKE,7369,58,58.0,40.96,0.706,35.71,56.24,1,Normal,Good,0,0,0,40.46,51.71,41.08,7.0,0.0,0.0,0.843,36.75,41.27,48.76,6.5,0.0,0.0,0.72,0.5,-16.0,15.16,-6.0,-0.137,0.0,1.24,-30.94,36.9,5.558,1.697,0.957,-0.529,0.0
Zone_42,8,University_District,PERIODIC_SPIKE,7369,58,58.0,34.77,0.599,28.86,59.37,5,Normal,Good,0,0,0,40.96,35.71,56.24,1.0,0.0,0.0,0.706,37.78,38.38,52.16,5.25,0.0,0.0,0.704,-6.19,-6.85,3.13,4.0,-0.107,0.0,-15.11,-19.18,5.57,4.718,3.026,2.252,-1.352,0.0
Zone_42,9,University_District,PERIODIC_SPIKE,7369,58,58.0,33.37,0.575,33.37,56.19,1,Normal,Good,0,2,1,34.77,28.86,59.37,5.0,0.0,0.0,0.599,37.59,37.78,53.01,5.5,0.0,0.0,0.701,-1.4,4.51,-3.18,-4.0,-0.024,0.0,-4.03,15.63,-5.36,4.528,-3.4,0.23,2.722,0.0
Zone_42,10,University_District,PERIODIC_SPIKE,7369,58,43.22,34.99,0.81,53.19,41.1,8,Light Rain,Moderate,1,2,1,33.37,33.37,56.19,1.0,2.0,1.0,0.575,37.39,37.41,53.22,3.5,2.0,0.25,0.681,1.62,19.82,-15.09,7.0,0.235,2.0,4.85,59.39,-26.86,4.748,-6.187,-2.746,4.846,0.3
Zone_42,11,University_District,PERIODIC_SPIKE,7369,58,58.0,34.3,0.591,34.74,54.77,5,Normal,Good,0,1,1,34.99,53.19,41.1,8.0,2.0,1.0,0.81,36.02,37.78,53.22,3.75,4.0,0.5,0.672,-0.69,-18.45,13.67,-3.0,-0.219,0.0,-1.97,-34.69,33.26,4.655,5.695,-1.931,-4.86,0.4
Zone_42,12,University_District,PERIODIC_SPIKE,7369,58,58.0,29.99,0.517,20.51,62.32,2,Normal,Good,0,0,0,34.3,34.74,54.77,5.0,1.0,1.0,0.591,34.36,37.54,52.86,4.75,5.0,0.75,0.644,-4.31,-14.23,7.55,-3.0,-0.074,-1.0,-12.57,-40.96,13.78,4.07,3.746,0.021,-2.889,0.3
Zone_42,13,University_District,PERIODIC_SPIKE,7369,58,58.0,24.63,0.425,19.35,58.63,0,Normal,Good,0,0,0,29.99,20.51,62.32,2.0,0.0,0.0,0.517,33.16,35.45,53.6,4.0,5.0,0.75,0.623,-5.36,-1.16,-3.69,-2.0,-0.092,-1.0,-17.87,-5.66,-5.92,3.342,-5.703,-1.083,3.206,-0.3
Zone_42,14,University_District,PERIODIC_SPIKE,7369,58,58.0,28.78,0.496,21.59,56.38,3,Normal,Good,0,0,0,24.63,19.35,58.63,0.0,0.0,0.0,0.425,30.98,31.95,54.2,3.75,3.0,0.5,0.586,4.15,2.24,-2.25,3.0,0.071,0.0,16.85,11.58,-3.84,3.906,-11.575,-3.539,6.014,-0.4
Zone_42,15,University_District,PERIODIC_SPIKE,7369,58,52.2,35.68,0.684,33.3,59.09,3,Normal,Good,1,0,0,28.78,21.59,56.38,3.0,0.0,0.0,0.496,29.42,24.05,58.03,2.5,1.0,0.25,0.507,6.9,11.71,2.71,0.0,0.188,0.0,23.97,54.24,4.81,4.842,-4.061,-2.192,0.114,-0.3
Zone_42,16,University_District,PERIODIC_SPIKE,7369,58,58.0,41.04,0.708,38.83,54.89,8,Normal,Good,0,1,1,35.68,33.3,59.09,3.0,0.0,0.0,0.684,29.77,23.69,59.1,2.0,0.0,0.0,0.53,5.36,5.53,-4.2,5.0,0.024,0.0,15.02,16.61,-7.11,5.569,4.061,2.122,-1.194,0.0
Zone_42,17,University_District,PERIODIC_SPIKE,7369,58,58.0,32.22,0.556,25.5,58.15,2,Normal,Good,0,0,0,41.04,38.83,54.89,8.0,1.0,1.0,0.708,32.53,28.27,57.25,3.5,1.0,0.25,0.578,-8.82,-13.33,3.26,-6.0,-0.152,1.0,-21.49,-34.33,5.94,4.372,7.015,5.613,-0.851,0.3
Zone_42,18,University_District,PERIODIC_SPIKE,7369,58,40.82,38.84,0.951,65.11,37.28,6,Light Rain,Moderate,1,0,0,32.22,25.5,58.15,2.0,0.0,0.0,0.556,34.43,29.8,57.13,4.0,1.0,0.25,0.611,6.62,39.61,-20.87,4.0,0.395,-1.0,20.55,155.33,-35.89,5.271,1.726,1.568,0.111,0.1
Zone_42,19,University_District,PERIODIC_SPIKE,7369,58,49.3,42.96,0.871,52.25,45.14,9,Normal,Good,1,0,0,38.84,65.11,37.28,6.0,0.0,0.0,0.951,36.94,40.68,52.35,4.75,1.0,0.25,0.725,4.12,-12.86,7.86,3.0,-0.08,0.0,10.61,-19.75,21.08,5.83,8.21,0.066,-6.217,-0.1
Zone_42,20,University_District,PERIODIC_SPIKE,7369,58,52.2,44.61,0.855,49.32,51.55,5,Normal,Good,1,0,0,42.96,52.25,45.14,9.0,0.0,0.0,0.871,38.76,45.42,48.86,6.25,1.0,0.25,0.772,1.65,-2.93,6.41,-4.0,-0.016,0.0,3.84,-5.61,14.2,6.054,7.987,1.238,-5.012,-0.3
Zone_42,21,University_District,PERIODIC_SPIKE,7369,58,58.0,36.87,0.636,27.76,56.67,4,Normal,Good,0,0,0,44.61,49.32,51.55,5.0,0.0,0.0,0.855,39.66,48.04,48.03,5.5,0.0,0.0,0.808,-7.74,-21.56,5.12,-1.0,-0.219,0.0,-17.35,-43.71,9.93,5.003,5.86,4.129,-1.194,0.0
Zone_42,22,University_District,PERIODIC_SPIKE,7369,58,58.0,39.45,0.68,38.29,55.06,2,Normal,Good,0,0,0,36.87,27.76,56.67,4.0,0.0,0.0,0.636,40.82,48.61,47.66,6.0,0.0,0.0,0.828,2.58,10.53,-1.61,-2.0,0.044,0.0,7.0,37.93,-2.84,5.354,-11.498,-0.426,6.458,0.0
Zone_42,23,University_District,PERIODIC_SPIKE,7369,58,58.0,40.16,0.692,35.75,57.32,4,Normal,Good,0,0,0,39.45,38.29,55.06,2.0,0.0,0.0,0.68,40.97,41.9,52.1,5.0,0.0,0.0,0.761,0.71,-2.54,2.26,2.0,0.012,0.0,1.8,-6.63,4.1,5.45,-6.344,-1.827,3.488,0.0
Zone_42,24,University_District,PERIODIC_SPIKE,7369,58,48.02,32.79,0.683,42.32,43.88,7,Light Rain,Moderate,0,0,0,40.16,35.75,57.32,4.0,0.0,0.0,0.692,40.27,37.78,55.15,3.75,0.0,0.0,0.716,-7.37,6.57,-13.44,3.0,-0.009,0.0,-18.35,18.38,-23.45,4.45,-3.018,-1.077,1.57,0.0
Zone_42,25,University_District,PERIODIC_SPIKE,7369,58,52.2,41.03,0.786,41.3,54.19,6,Normal,Good,1,0,0,32.79,42.32,43.88,7.0,0.0,0.0,0.683,37.32,36.03,53.23,4.25,0.0,0.0,0.673,8.24,-1.02,10.31,-1.0,0.103,0.0,25.13,-2.41,23.5,5.568,4.114,-1.153,-3.611,0.0
Zone_42,26,University_District,PERIODIC_SPIKE,7369,58,58.0,46.33,0.799,45.87,54.4,5,Normal,Good,0,1,1,41.03,41.3,54.19,6.0,0.0,0.0,0.786,38.36,39.42,52.61,4.75,0.0,0.0,0.71,5.3,4.57,0.21,-1.0,0.013,0.0,12.92,11.07,0.39,6.287,1.56,-0.263,-1.605,0.0
Zone_42,27,University_District,PERIODIC_SPIKE,7369,58,58.0,47.35,0.816,44.3,51.05,5,Normal,Good,0,0,0,46.33,45.87,54.4,5.0,1.0,1.0,0.799,40.08,41.31,52.45,5.5,1.0,0.25,0.74,1.02,-1.57,-3.35,0.0,0.017,1.0,2.2,-3.42,-6.16,6.426,2.934,2.675,0.155,0.3
Zone_42,28,University_District,PERIODIC_SPIKE,7369,58,58.0,39.83,0.687,40.89,53.37,4,Normal,Good,0,1,1,47.35,44.3,51.05,5.0,0.0,0.0,0.816,41.88,43.45,50.88,5.75,1.0,0.25,0.771,-7.52,-3.41,2.32,-1.0,-0.129,-1.0,-15.88,-7.7,4.54,5.405,1.051,4.898,2.172,0.1
Zone_42,29,University_District,PERIODIC_SPIKE,7369,58,58.0,32.64,0.563,27.78,57.7,3,Normal,Good,0,0,0,39.83,40.89,53.37,4.0,1.0,1.0,0.687,43.64,43.09,53.25,5.0,2.0,0.5,0.772,-7.19,-13.11,4.33,-1.0,-0.124,1.0,-18.05,-32.06,8.11,4.429,-0.28,-0.258,-0.581,0.2
Zone_42,30,University_District,PERIODIC_SPIKE,7369,58,52.2,37.05,0.71,37.64,53.76,10,Normal,Good,1,0,0,32.64,27.78,57.7,3.0,0.0,0.0,0.563,41.54,39.71,54.13,4.25,2.0,0.5,0.716,4.41,9.86,-3.94,7.0,0.147,-1.0,13.51,35.49,-6.83,5.028,-5.768,-4.859,1.222,-0.2
Zone_42,31,University_District,PERIODIC_SPIKE,7369,58,48.02,33.35,0.695,40.33,48.56,7,Light Rain,Moderate,0,1,1,37.05,37.64,53.76,10.0,0.0,0.0,0.71,39.22,37.65,53.97,5.5,1.0,0.25,0.694,-3.7,2.69,-5.2,-3.0,-0.015,0.0,-9.99,7.15,-9.67,4.526,-3.309,-3.809,1.246,-0.1
Zone_42,32,University_District,PERIODIC_SPIKE,7369,58,58.0,36.17,0.624,32.41,53.55,2,Normal,Good,0,0,0,33.35,40.33,48.56,7.0,1.0,1.0,0.695,35.72,36.66,53.35,6.0,2.0,0.5,0.664,2.82,-7.92,4.99,-5.0,-0.071,1.0,8.46,-19.64,10.28,4.908,0.818,-1.503,-1.837,0.0
Zone_42,33,University_District,PERIODIC_SPIKE,7369,58,58.0,35.79,0.617,32.05,57.09,7,Normal,Good,0,0,0,36.17,32.41,53.55,2.0,0.0,0.0,0.624,34.8,34.54,53.39,5.5,1.0,0.25,0.648,-0.38,-0.36,3.54,5.0,-0.007,-1.0,-1.05,-1.11,6.61,4.857,1.658,0.689,-1.765,0.1
Zone_42,34,University_District,PERIODIC_SPIKE,7369,58,48.02,35.65,0.742,49.04,45.75,6,Light Rain,Moderate,0,0,0,35.79,32.05,57.09,7.0,0.0,0.0,0.617,35.59,35.61,53.24,6.5,1.0,0.25,0.662,-0.14,16.99,-11.34,-1.0,0.125,0.0,-0.39,53.01,-19.86,4.838,-2.469,-0.096,1.498,-0.1
Zone_42,35,University_District,PERIODIC_SPIKE,7369,58,43.22,46.28,1.071,74.33,30.09,16,Light Rain,Moderate,1,2,1,35.65,49.04,45.75,6.0,0.0,0.0,0.742,35.24,38.46,51.24,5.5,1.0,0.25,0.67,10.63,25.29,-15.66,10.0,0.329,0.0,29.82,51.57,-34.23,6.28,2.577,0.652,-0.489,-0.3
Zone_42,36,University_District,PERIODIC_SPIKE,7369,58,33.93,48.52,1.43,100.0,10.0,7,Heavy Rain,Poor,0,2,1,46.28,74.33,30.09,16.0,2.0,1.0,1.071,38.47,46.96,46.62,7.75,2.0,0.25,0.764,2.24,25.67,-20.09,-9.0,0.359,2.0,4.84,34.54,-66.77,6.584,14.275,3.019,-8.172,0.3
Zone_42,37,University_District,PERIODIC_SPIKE,7369,58,58.0,44.73,0.771,45.64,52.18,1,Normal,Good,0,0,0,48.52,100.0,10.0,7.0,2.0,1.0,1.43,41.56,63.86,35.73,9.0,4.0,0.5,0.965,-3.79,-54.36,42.18,-6.0,-0.659,0.0,-7.81,-54.36,421.8,6.07,22.914,4.882,-15.693,0.4
Zone_42,38,University_District,PERIODIC_SPIKE,7369,58,58.0,34.9,0.602,23.34,58.26,5,Normal,Good,0,0,0,44.73,45.64,52.18,1.0,0.0,0.0,0.771,43.8,67.25,34.51,7.5,4.0,0.5,1.004,-9.83,-22.3,6.08,4.0,-0.169,-2.0,-21.98,-48.86,11.65,4.736,1.547,2.948,-0.08,0.0
Zone_42,39,University_District,PERIODIC_SPIKE,7369,58,58.0,34.56,0.596,33.14,55.48,5,Normal,Good,0,0,0,34.9,23.34,58.26,5.0,0.0,0.0,0.602,43.61,60.83,37.63,7.25,4.0,0.5,0.968,-0.34,9.8,-2.78,0.0,-0.006,0.0,-0.97,41.99,-4.77,4.69,-20.733,-3.793,12.669,-0.4
Zone_42,40,University_District,PERIODIC_SPIKE,7369,58,52.2,34.31,0.657,35.64,56.51,11,Normal,Good,1,0,0,34.56,33.14,55.48,5.0,0.0,0.0,0.596,40.68,50.53,43.98,4.5,2.0,0.25,0.85,-0.25,2.5,1.03,6.0,0.061,0.0,-0.72,7.54,1.86,4.656,-22.288,-5.171,14.252,-0.3
Zone_42,41,University_District,PERIODIC_SPIKE,7369,58,58.0,29.54,0.509,20.91,59.17,5,Normal,Good,0,0,0,34.31,35.64,56.51,11.0,0.0,0.0,0.657,37.12,34.44,55.61,5.5,0.0,0.0,0.657,-4.77,-14.73,2.66,-6.0,-0.148,0.0,-13.9,-41.33,4.71,4.009,-2.02,-3.16,1.021,0.0
Zone_42,42,University_District,PERIODIC_SPIKE,7369,58,58.0,35.0,0.603,31.36,57.57,4,Normal,Good,0,0,0,29.54,20.91,59.17,5.0,0.0,0.0,0.509,33.33,28.26,57.36,6.5,0.0,0.0,0.591,5.46,10.45,-1.6,-1.0,0.094,0.0,18.48,49.98,-2.7,4.75,-0.479,-1.633,0.376,0.0
Zone_42,43,University_District,PERIODIC_SPIKE,7369,58,58.0,33.03,0.569,25.1,61.9,3,Normal,Good,0,0,0,35.0,31.36,57.57,4.0,0.0,0.0,0.603,33.35,30.26,57.18,6.25,0.0,0.0,0.591,-1.97,-6.26,4.33,-1.0,-0.034,0.0,-5.63,-19.96,7.52,4.482,-2.007,-0.345,0.893,0.0
Zone_42,44,University_District,PERIODIC_SPIKE,7369,58,58.0,30.13,0.519,25.38,61.27,6,Normal,Good,0,0,0,33.03,25.1,61.9,3.0,0.0,0.0,0.569,32.97,28.25,58.79,5.75,0.0,0.0,0.584,-2.9,0.28,-0.63,3.0,-0.05,0.0,-8.78,1.12,-1.02,4.089,-2.117,0.162,1.457,0.0
Zone_42,45,University_District,PERIODIC_SPIKE,7369,58,52.2,30.53,0.585,30.04,61.31,9,Normal,Good,1,0,0,30.13,25.38,61.27,6.0,0.0,0.0,0.519,31.92,25.69,59.98,4.5,0.0,0.0,0.55,0.4,4.66,0.04,3.0,0.066,0.0,1.33,18.36,0.07,4.143,0.715,-0.02,1.063,0.0
