zone_id,week,zone_type,temporal_profile,population_density,road_capacity,effective_road_capacity,vehicle_density,traffic_pressure,congestion,average_speed,red_light_violations,weather,road_condition,special_event,incident_count,incident_occurred
Zone_46,43,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,26.07,0.511,22.84,59.86,4,Normal,Good,0,1,1
Zone_47,43,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,27.65,0.477,23.81,60.65,2,Normal,Good,0,0,0
Zone_48,43,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,14.4,0.2,12.44,64.32,0,Normal,Good,0,0,0
Zone_49,43,University_District,STABLE,11539,59,59.0,49.61,0.841,45.67,52.55,10,Normal,Good,0,2,1
Zone_50,43,University_District,GRADUAL_DETERIORATION,11592,68,68.0,71.51,1.052,61.61,45.02,10,Normal,Good,0,2,1
Zone_01,44,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,60.0,48.22,0.804,50.99,49.16,9,Normal,Good,0,1,1
Zone_02,44,Residential,STABLE,12426,92,92.0,36.76,0.4,19.16,58.82,1,Normal,Good,0,0,0
Zone_03,44,University_District,EVENT_SENSITIVE,7685,63,63.0,31.73,0.504,23.66,59.56,7,Normal,Good,0,0,0
Zone_04,44,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,39.94,0.555,27.44,55.73,7,Normal,Good,0,0,0
Zone_05,44,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,20.13,0.305,11.12,65.12,4,Normal,Good,0,1,1
Zone_06,44,University_District,STABLE,8747,86,71.21,34.49,0.484,27.63,49.66,2,Light Rain,Moderate,0,0,0
Zone_07,44,University_District,GRADUAL_DETERIORATION,7267,42,42.0,44.07,1.049,67.38,41.14,14,Normal,Good,0,0,0
Zone_08,44,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,8.2,0.191,12.73,61.56,4,Normal,Good,0,0,0
Zone_09,44,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,5.78,0.063,4.56,64.71,2,Normal,Good,0,0,0
Zone_10,44,Residential,GRADUAL_DETERIORATION,15099,47,47.0,65.28,1.389,87.67,35.62,4,Normal,Good,0,1,1
Zone_11,44,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,35.6,17.41,0.489,22.01,54.28,5,Light Rain,Moderate,0,0,0
Zone_12,44,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,32.29,0.475,22.85,60.1,8,Normal,Good,0,0,0
Zone_13,44,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,2.13,0.028,5.64,63.37,3,Normal,Good,0,0,0
Zone_14,44,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,41.91,0.423,17.43,61.27,4,Normal,Good,0,0,0
Zone_15,44,Residential,GRADUAL_DETERIORATION,14863,86,86.0,70.62,0.821,46.63,51.93,5,Normal,Good,0,0,0
Zone_16,44,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,27.8,0.331,15.33,62.27,3,Normal,Good,0,0,0
Zone_17,44,Residential,EVENT_SENSITIVE,8064,48,39.74,22.49,0.566,32.23,46.84,2,Light Rain,Moderate,0,0,0
Zone_18,44,Industrial_Corridor,STABLE,3295,90,90.0,7.58,0.084,7.57,64.15,3,Normal,Good,0,0,0
Zone_19,44,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,5.62,0.069,5.69,63.24,0,Normal,Good,0,0,0
Zone_20,44,Commercial_Downtown,STABLE,3700,73,73.0,22.86,0.313,14.18,62.02,2,Normal,Good,0,0,0
Zone_21,44,Residential,GRADUAL_DETERIORATION,11645,74,61.27,54.37,0.887,57.16,39.38,6,Light Rain,Moderate,0,3,1
Zone_22,44,University_District,GRADUAL_DETERIORATION,7570,76,76.0,41.82,0.55,29.77,56.5,3,Normal,Good,0,0,0
Zone_23,44,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,43.88,14.54,0.331,17.43,50.8,2,Light Rain,Moderate,0,0,0
Zone_24,44,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,30.45,0.308,15.47,63.47,4,Normal,Good,0,0,0
Zone_25,44,Residential,STABLE,10790,71,71.0,33.19,0.467,18.01,62.27,0,Normal,Good,0,0,0
Zone_26,44,University_District,STABLE,7678,75,75.0,40.0,0.533,28.27,58.9,5,Normal,Good,0,1,1
Zone_27,44,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,11.99,0.148,9.12,61.21,5,Normal,Good,0,0,0
Zone_28,44,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,18.92,0.228,8.08,58.96,5,Normal,Good,0,0,0
Zone_29,44,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,40.21,0.428,20.89,61.4,3,Normal,Good,0,0,0
Zone_30,44,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,25.97,0.393,13.98,63.74,7,Normal,Good,0,0,0
Zone_31,44,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,57.14,1.27,79.98,36.49,10,Normal,Good,0,1,1
Zone_32,44,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,36.15,0.446,16.76,60.96,8,Normal,Good,0,0,0
Zone_33,44,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,25.21,0.4,17.6,62.86,6,Normal,Good,0,0,0
Zone_34,44,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,37.07,0.727,39.72,56.74,4,Normal,Good,0,0,0
Zone_35,44,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,31.62,0.333,12.84,60.4,2,Normal,Good,0,0,0
Zone_36,44,Residential,PERIODIC_SPIKE,12737,62,62.0,48.8,0.787,45.8,49.96,10,Normal,Good,0,0,0
Zone_37,44,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,40.53,0.441,20.33,62.02,1,Normal,Good,0,0,0
Zone_38,44,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,77.83,50.97,0.655,40.32,44.41,3,Light Rain,Moderate,0,0,0
Zone_39,44,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,32.78,0.745,40.01,54.01,5,Normal,Good,0,0,0
Zone_40,44,University_District,PERIODIC_SPIKE,7930,55,55.0,48.7,0.885,54.29,47.39,5,Normal,Good,0,0,0
Zone_41,44,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,31.35,0.746,42.14,49.95,5,Normal,Good,0,3,1
Zone_42,44,University_District,PERIODIC_SPIKE,7369,58,58.0,30.13,0.519,25.38,61.27,6,Normal,Good,0,0,0
Zone_43,44,Commercial_Downtown,STABLE,3988,78,78.0,10.86,0.139,6.27,62.15,3,Normal,Good,0,0,0
Zone_44,44,Suburban_LowDensity,STABLE,3720,70,70.0,3.51,0.05,7.62,66.25,2,Normal,Good,0,0,0
Zone_45,44,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,32.2,0.37,18.17,60.65,1,Normal,Good,0,0,0
Zone_46,44,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,25.84,0.507,25.42,60.85,3,Normal,Good,0,0,0
Zone_47,44,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,32.15,0.554,30.19,57.83,3,Normal,Good,0,0,0
Zone_48,44,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,8.35,0.116,9.65,62.65,2,Normal,Good,0,0,0
Zone_49,44,University_District,STABLE,11539,59,48.85,54.19,1.109,78.2,29.48,5,Light Rain,Moderate,0,2,1
Zone_50,44,University_District,GRADUAL_DETERIORATION,11592,68,68.0,70.2,1.032,66.75,42.81,7,Normal,Good,0,0,0
Zone_01,45,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,60.0,50.81,0.847,49.65,52.55,8,Normal,Good,0,2,1
Zone_02,45,Residential,STABLE,12426,92,92.0,37.02,0.402,21.08,56.73,2,Normal,Good,0,0,0
Zone_03,45,University_District,EVENT_SENSITIVE,7685,63,63.0,31.08,0.493,25.41,59.94,8,Normal,Good,0,0,0
Zone_04,45,Highway_Junction,GRADUAL_DETERIORATION,2415,72,59.62,34.48,0.578,33.52,50.61,5,Light Rain,Moderate,0,0,0
Zone_05,45,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,25.1,0.38,19.13,59.63,6,Normal,Good,0,0,0
Zone_06,45,University_District,STABLE,8747,86,86.0,39.54,0.46,15.98,62.22,3,Normal,Good,0,0,0
Zone_07,45,University_District,GRADUAL_DETERIORATION,7267,42,42.0,46.0,1.095,68.11,43.79,9,Normal,Good,0,0,0
Zone_08,45,Highway_Junction,PERIODIC_SPIKE,2040,43,38.7,9.89,0.256,9.22,65.98,6,Normal,Good,1,0,0
Zone_09,45,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,68.56,14.06,0.205,9.81,54.63,7,Light Rain,Moderate,1,1,1
Zone_10,45,Residential,GRADUAL_DETERIORATION,15099,47,38.92,64.62,1.66,100.0,21.69,13,Light Rain,Moderate,0,1,1
Zone_11,45,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,35.6,21.12,0.593,34.37,48.2,4,Light Rain,Moderate,0,0,0
Zone_12,45,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,29.34,0.431,20.08,62.07,6,Normal,Good,0,0,0
Zone_13,45,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,62.1,1.47,0.024,4.95,57.87,2,Light Rain,Moderate,0,0,0
Zone_14,45,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,43.24,0.437,15.28,61.17,3,Normal,Good,0,0,0
Zone_15,45,Residential,GRADUAL_DETERIORATION,14863,86,86.0,73.8,0.858,46.38,54.42,6,Normal,Good,0,0,0
Zone_16,45,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,26.4,0.314,11.8,59.46,2,Normal,Good,0,0,0
Zone_17,45,Residential,EVENT_SENSITIVE,8064,48,48.0,17.82,0.371,15.2,62.66,2,Normal,Good,0,0,0
Zone_18,45,Industrial_Corridor,STABLE,3295,90,90.0,8.06,0.09,7.24,61.7,3,Normal,Good,0,0,0
Zone_19,45,Industrial_Corridor,EVENT_SENSITIVE,4136,81,67.07,13.3,0.198,10.13,54.83,2,Light Rain,Moderate,0,1,1
Zone_20,45,Commercial_Downtown,STABLE,3700,73,73.0,20.59,0.282,12.58,63.22,6,Normal,Good,0,0,0
Zone_21,45,Residential,GRADUAL_DETERIORATION,11645,74,74.0,51.89,0.701,37.43,53.3,1,Normal,Good,0,0,0
Zone_22,45,University_District,GRADUAL_DETERIORATION,7570,76,76.0,35.85,0.472,21.23,58.78,1,Normal,Good,0,0,0
Zone_23,45,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,7.34,0.138,12.53,63.14,1,Normal,Good,0,0,0
Zone_24,45,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,33.7,0.34,14.85,62.92,2,Normal,Good,0,0,0
Zone_25,45,Residential,STABLE,10790,71,71.0,36.43,0.513,23.37,58.64,3,Normal,Good,0,0,0
Zone_26,45,University_District,STABLE,7678,75,75.0,37.23,0.496,23.06,60.73,3,Normal,Good,0,0,0
Zone_27,45,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,72.9,14.34,0.197,10.49,65.07,6,Normal,Good,1,0,0
Zone_28,45,Highway_Junction,PERIODIC_SPIKE,1845,83,74.7,18.0,0.241,12.7,64.98,4,Normal,Good,1,0,0
Zone_29,45,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,40.82,0.434,19.65,61.75,1,Normal,Good,0,0,0
Zone_30,45,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,20.61,0.312,10.97,63.0,4,Normal,Good,0,0,0
Zone_31,45,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,56.75,1.261,82.69,39.84,17,Normal,Good,0,2,1
Zone_32,45,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,36.43,0.45,21.52,57.9,3,Normal,Good,0,0,0
Zone_33,45,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,52.16,21.24,0.407,18.53,52.15,2,Light Rain,Moderate,0,0,0
Zone_34,45,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,42.16,0.827,54.24,46.44,6,Normal,Good,0,1,1
Zone_35,45,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,26.96,0.284,15.79,64.05,1,Normal,Good,0,0,0
Zone_36,45,Residential,PERIODIC_SPIKE,12737,62,46.2,49.75,1.077,74.15,32.14,8,Light Rain,Moderate,1,2,1
Zone_37,45,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,38.45,0.418,16.99,59.61,3,Normal,Good,0,0,0
Zone_38,45,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,44.94,0.478,22.61,63.03,6,Normal,Good,0,0,0
Zone_39,45,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,33.66,0.765,45.51,50.72,3,Normal,Good,0,0,0
Zone_40,45,University_District,PERIODIC_SPIKE,7930,55,49.5,51.78,1.046,64.16,44.2,9,Normal,Good,1,2,1
Zone_41,45,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,36.9,0.879,52.66,47.95,9,Normal,Good,0,0,0
Zone_42,45,University_District,PERIODIC_SPIKE,7369,58,52.2,30.53,0.585,30.04,61.31,9,Normal,Good,1,0,0
Zone_43,45,Commercial_Downtown,STABLE,3988,78,78.0,16.6,0.213,7.84,64.68,4,Normal,Good,0,0,0
Zone_44,45,Suburban_LowDensity,STABLE,3720,70,70.0,3.09,0.044,4.62,61.28,1,Normal,Good,0,0,0
Zone_45,45,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,30.09,0.346,11.74,63.63,2,Normal,Good,0,0,0
Zone_46,45,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,24.7,0.484,24.3,58.51,3,Normal,Good,0,0,0
Zone_47,45,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,27.98,0.482,23.34,59.02,4,Normal,Good,0,0,0
Zone_48,45,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,72.0,8.32,0.116,9.61,62.92,1,Normal,Good,0,0,0
Zone_49,45,University_District,STABLE,11539,59,59.0,53.46,0.906,54.18,48.48,6,Normal,Good,0,0,0
Zone_50,45,University_District,GRADUAL_DETERIORATION,11592,68,68.0,71.03,1.045,64.34,41.07,11,Normal,Good,0,3,1
Zone_01,46,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,60.0,54.55,0.909,54.37,46.59,7,Normal,Good,0,0,0
Zone_02,46,Residential,STABLE,12426,92,92.0,37.64,0.409,17.44,62.56,6,Normal,Good,0,0,0
Zone_03,46,University_District,EVENT_SENSITIVE,7685,63,52.16,31.02,0.595,34.16,46.94,2,Light Rain,Moderate,0,0,0
Zone_04,46,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,27.74,0.385,14.96,61.34,5,Normal,Good,0,0,0
Zone_05,46,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,22.59,0.342,16.56,61.78,1,Normal,Good,0,0,0
Zone_06,46,University_District,STABLE,8747,86,86.0,42.49,0.494,26.25,56.85,4,Normal,Good,0,0,0
Zone_07,46,University_District,GRADUAL_DETERIORATION,7267,42,34.78,43.16,1.241,90.39,25.38,8,Light Rain,Moderate,0,4,1
Zone_08,46,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,6.68,0.155,10.15,65.61,2,Normal,Good,0,0,0
Zone_09,46,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,11.71,0.127,5.44,65.33,1,Normal,Good,0,0,0
Zone_10,46,Residential,GRADUAL_DETERIORATION,15099,47,47.0,61.23,1.303,77.28,37.75,5,Normal,Good,0,0,0
Zone_11,46,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,23.3,0.542,27.27,59.79,6,Normal,Good,0,1,1
Zone_12,46,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,22.03,0.324,14.18,60.48,7,Normal,Good,0,0,0
Zone_13,46,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,4.81,0.064,0.35,68.72,0,Normal,Good,0,0,0
Zone_14,46,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,81.97,45.32,0.553,30.82,48.01,3,Light Rain,Moderate,0,0,0
Zone_15,46,Residential,GRADUAL_DETERIORATION,14863,86,86.0,73.21,0.851,54.14,47.24,6,Normal,Good,0,3,1
Zone_16,46,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,23.43,0.279,18.5,61.51,3,Normal,Good,0,0,0
Zone_17,46,Residential,EVENT_SENSITIVE,8064,48,48.0,18.53,0.386,18.5,61.38,3,Normal,Good,0,0,0
Zone_18,46,Industrial_Corridor,STABLE,3295,90,90.0,5.5,0.061,3.65,61.36,4,Normal,Good,0,0,0
Zone_19,46,Industrial_Corridor,EVENT_SENSITIVE,4136,81,81.0,12.88,0.159,8.52,63.0,3,Normal,Good,0,0,0
Zone_20,46,Commercial_Downtown,STABLE,3700,73,73.0,23.16,0.317,12.43,60.93,3,Normal,Good,0,0,0
Zone_21,46,Residential,GRADUAL_DETERIORATION,11645,74,74.0,47.79,0.646,33.91,56.34,4,Normal,Good,0,0,0
Zone_22,46,University_District,GRADUAL_DETERIORATION,7570,76,76.0,45.38,0.597,27.93,56.74,4,Normal,Good,0,0,0
Zone_23,46,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,0.0,0.0,1.59,64.05,2,Normal,Good,0,0,0
Zone_24,46,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,34.95,0.353,10.53,61.79,5,Normal,Good,0,0,0
Zone_25,46,Residential,STABLE,10790,71,58.79,33.08,0.563,32.41,50.73,2,Light Rain,Moderate,0,0,0
Zone_26,46,University_District,STABLE,7678,75,62.1,42.23,0.68,40.47,45.99,5,Light Rain,Moderate,0,2,1
Zone_27,46,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,4.12,0.051,7.22,62.76,1,Normal,Good,0,0,0
Zone_28,46,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,11.43,0.138,11.9,61.89,4,Normal,Good,0,0,0
Zone_29,46,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,42.8,0.455,23.34,60.42,3,Normal,Good,0,0,0
Zone_30,46,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,20.56,0.312,19.39,63.61,2,Normal,Good,0,0,0
Zone_31,46,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,49.79,1.106,72.85,42.64,7,Normal,Good,0,2,1
Zone_32,46,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,32.49,0.401,20.9,61.91,6,Normal,Good,0,0,0
Zone_33,46,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,30.58,0.485,24.3,62.92,4,Normal,Good,0,0,0
Zone_34,46,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,43.29,0.849,48.62,51.53,5,Normal,Good,0,2,1
Zone_35,46,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,29.68,0.312,9.36,64.96,2,Normal,Good,0,0,0
Zone_36,46,Residential,PERIODIC_SPIKE,12737,62,51.34,45.82,0.892,58.26,39.09,4,Light Rain,Moderate,0,1,1
Zone_37,46,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,92.0,37.4,0.407,19.24,60.17,2,Normal,Good,0,0,0
Zone_38,46,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,36.98,0.393,14.9,63.37,4,Normal,Good,0,0,0
Zone_39,46,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,31.45,0.715,42.9,51.06,1,Normal,Good,0,0,0
Zone_40,46,University_District,PERIODIC_SPIKE,7930,55,55.0,46.35,0.843,51.1,46.77,5,Normal,Good,0,1,1
Zone_41,46,Highway_Junction,GRADUAL_DETERIORATION,2549,42,42.0,29.22,0.696,37.12,58.97,10,Normal,Good,0,0,0
Zone_42,46,University_District,PERIODIC_SPIKE,7369,58,58.0,34.29,0.591,29.44,55.34,4,Normal,Good,0,0,0
Zone_43,46,Commercial_Downtown,STABLE,3988,78,78.0,24.67,0.316,16.68,62.54,4,Normal,Good,0,0,0
Zone_44,46,Suburban_LowDensity,STABLE,3720,70,70.0,6.22,0.089,4.72,62.34,1,Normal,Good,0,0,0
Zone_45,46,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,34.52,0.397,19.37,61.61,0,Normal,Good,0,0,0
Zone_46,46,University_District,GRADUAL_IMPROVEMENT,8049,51,51.0,19.43,0.381,18.47,61.07,1,Normal,Good,0,0,0
Zone_47,46,University_District,RECOVERY_AFTER_DISRUPTION,8056,58,58.0,35.36,0.61,25.43,58.75,0,Normal,Good,0,0,0
Zone_48,46,Industrial_Corridor,RECOVERY_AFTER_DISRUPTION,3999,72,59.62,14.29,0.24,13.83,53.63,0,Light Rain,Moderate,0,0,0
Zone_49,46,University_District,STABLE,11539,59,59.0,52.7,0.893,50.25,48.19,4,Normal,Good,0,0,0
Zone_50,46,University_District,GRADUAL_DETERIORATION,11592,68,68.0,79.96,1.176,75.5,40.97,7,Normal,Good,0,0,0
Zone_01,47,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,8726,60,60.0,51.47,0.858,48.39,50.76,6,Normal,Good,0,0,0
Zone_02,47,Residential,STABLE,12426,92,92.0,41.47,0.451,22.89,62.35,2,Normal,Good,0,0,0
Zone_03,47,University_District,EVENT_SENSITIVE,7685,63,52.16,35.24,0.676,37.26,49.03,5,Light Rain,Moderate,0,0,0
Zone_04,47,Highway_Junction,GRADUAL_DETERIORATION,2415,72,72.0,32.76,0.455,17.69,63.21,3,Normal,Good,0,0,0
Zone_05,47,Commercial_Downtown,GRADUAL_IMPROVEMENT,8343,66,66.0,24.95,0.378,16.82,63.95,10,Normal,Good,0,0,0
Zone_06,47,University_District,STABLE,8747,86,86.0,41.36,0.481,15.73,60.31,1,Normal,Good,0,0,0
Zone_07,47,University_District,GRADUAL_DETERIORATION,7267,42,42.0,48.12,1.146,68.74,40.13,5,Normal,Good,0,0,0
Zone_08,47,Highway_Junction,PERIODIC_SPIKE,2040,43,43.0,2.24,0.052,2.95,64.9,2,Normal,Good,0,0,0
Zone_09,47,Suburban_LowDensity,PERIODIC_SPIKE,3241,92,92.0,9.91,0.108,9.32,65.95,1,Normal,Good,0,0,0
Zone_10,47,Residential,GRADUAL_DETERIORATION,15099,47,38.92,66.68,1.713,100.0,19.47,10,Light Rain,Moderate,0,3,1
Zone_11,47,Residential,RECOVERY_AFTER_DISRUPTION,9955,43,43.0,28.73,0.668,34.61,56.91,5,Normal,Good,0,0,0
Zone_12,47,Commercial_Downtown,GRADUAL_IMPROVEMENT,8725,68,68.0,20.56,0.302,12.21,64.88,5,Normal,Good,0,0,0
Zone_13,47,Suburban_LowDensity,EVENT_SENSITIVE,1361,75,75.0,10.03,0.134,5.05,66.03,1,Normal,Good,0,0,0
Zone_14,47,University_District,RECOVERY_AFTER_DISRUPTION,10551,99,99.0,43.6,0.44,20.58,60.26,1,Normal,Good,0,0,0
Zone_15,47,Residential,GRADUAL_DETERIORATION,14863,86,86.0,73.47,0.854,49.07,48.37,4,Normal,Good,0,0,0
Zone_16,47,Highway_Junction,GRADUAL_DETERIORATION,1963,84,84.0,24.47,0.291,15.01,61.81,5,Normal,Good,0,0,0
Zone_17,47,Residential,EVENT_SENSITIVE,8064,48,48.0,23.03,0.48,18.74,59.99,4,Normal,Good,0,0,0
Zone_18,47,Industrial_Corridor,STABLE,3295,90,90.0,7.12,0.079,3.53,67.3,0,Normal,Good,0,0,0
Zone_19,47,Industrial_Corridor,EVENT_SENSITIVE,4136,81,67.07,14.33,0.214,7.89,56.27,2,Light Rain,Moderate,0,0,0
Zone_20,47,Commercial_Downtown,STABLE,3700,73,73.0,24.0,0.329,14.5,64.01,4,Normal,Good,0,0,0
Zone_21,47,Residential,GRADUAL_DETERIORATION,11645,74,74.0,52.18,0.705,42.2,52.03,7,Normal,Good,0,0,0
Zone_22,47,University_District,GRADUAL_DETERIORATION,7570,76,76.0,50.15,0.66,31.64,59.44,4,Normal,Good,0,1,1
Zone_23,47,Suburban_LowDensity,EVENT_SENSITIVE,2228,53,53.0,0.0,0.0,3.24,67.09,2,Normal,Good,0,0,0
Zone_24,47,Commercial_Downtown,GRADUAL_IMPROVEMENT,8634,99,99.0,32.87,0.332,17.61,61.21,5,Normal,Good,0,0,0
Zone_25,47,Residential,STABLE,10790,71,71.0,39.04,0.55,31.03,58.37,5,Normal,Good,0,2,1
Zone_26,47,University_District,STABLE,7678,75,62.1,34.79,0.56,30.07,50.59,5,Light Rain,Moderate,0,0,0
Zone_27,47,Suburban_LowDensity,PERIODIC_SPIKE,4357,81,81.0,5.15,0.064,8.17,65.89,4,Normal,Good,0,0,0
Zone_28,47,Highway_Junction,PERIODIC_SPIKE,1845,83,83.0,7.08,0.085,4.93,64.2,4,Normal,Good,0,0,0
Zone_29,47,Residential,RECOVERY_AFTER_DISRUPTION,13450,94,94.0,38.74,0.412,14.89,62.56,3,Normal,Good,0,0,0
Zone_30,47,Highway_Junction,GRADUAL_DETERIORATION,2448,66,66.0,25.4,0.385,17.59,60.34,4,Normal,Good,0,0,0
Zone_31,47,Commercial_Downtown,EVENT_SENSITIVE,9364,45,45.0,47.52,1.056,68.73,43.02,10,Normal,Good,0,1,1
Zone_32,47,Commercial_Downtown,GRADUAL_IMPROVEMENT,7248,81,81.0,28.93,0.357,16.02,63.23,3,Normal,Good,0,0,0
Zone_33,47,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,6945,63,63.0,23.66,0.376,14.25,61.78,8,Normal,Good,0,0,0
Zone_34,47,Industrial_Corridor,GRADUAL_DETERIORATION,3320,51,51.0,43.81,0.859,46.44,53.49,4,Normal,Good,0,1,1
Zone_35,47,Residential,GRADUAL_IMPROVEMENT,15280,95,95.0,30.6,0.322,12.27,60.73,5,Normal,Good,0,0,0
Zone_36,47,Residential,PERIODIC_SPIKE,12737,62,62.0,39.38,0.635,32.64,55.94,1,Normal,Good,0,0,0
Zone_37,47,Residential,RECOVERY_AFTER_DISRUPTION,11474,92,76.18,41.56,0.546,30.67,48.56,1,Light Rain,Moderate,0,0,0
Zone_38,47,Commercial_Downtown,RECOVERY_AFTER_DISRUPTION,9035,94,94.0,36.5,0.388,11.7,64.08,2,Normal,Good,0,0,0
Zone_39,47,Industrial_Corridor,GRADUAL_DETERIORATION,2566,44,44.0,30.01,0.682,35.85,56.16,4,Normal,Good,0,0,0
Zone_40,47,University_District,PERIODIC_SPIKE,7930,55,55.0,48.4,0.88,50.02,50.16,10,Normal,Good,0,0,0
Zone_41,47,Highway_Junction,GRADUAL_DETERIORATION,2549,42,34.78,26.46,0.761,51.6,41.09,16,Light Rain,Moderate,0,1,1
Zone_42,47,University_District,PERIODIC_SPIKE,7369,58,58.0,36.0,0.621,32.39,59.69,3,Normal,Good,0,1,1
Zone_43,47,Commercial_Downtown,STABLE,3988,78,78.0,26.13,0.335,17.64,60.27,3,Normal,Good,0,0,0
Zone_44,47,Suburban_LowDensity,STABLE,3720,70,70.0,1.48,0.021,7.78,59.75,1,Normal,Good,0,0,0
Zone_45,47,Highway_Junction,GRADUAL_DETERIORATION,2987,87,87.0,35.93,0.413,15.79,61.15,5,Normal,Good,0,0,0
